,apple,banana,beef,bread,broccoli,butter,carrot,cheese,chicken,chocolate,cinnamon,corn,cucumber,egg,eggplant,fish,garlic,ginger,lemon,mushroom,olives,onion,orange,parsley,pasta,peas,potato,rice,spinach,tomato,age,gender,label
610,0,0,0,0,0,3,1,1,0,0,1,1,0,5,0,2,5,0,1,0,0,2,0,2,0,0,1,2,0,1,41,male,789
611,0,0,0,0,0,3,1,0,0,0,1,0,0,6,0,2,4,0,1,0,0,2,0,2,0,0,1,2,0,1,41,male,112
612,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,1,0,0,0,2,0,1,0,0,0,1,0,0,50,male,103
613,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,50,male,105
614,1,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,50,male,110
615,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,2,1,0,0,0,2,0,2,0,0,1,1,0,0,50,male,113
616,1,0,0,0,0,1,1,1,2,0,1,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,55,male,115
617,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,55,male,114
618,1,0,0,1,0,1,1,0,2,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,55,male,118
619,1,0,0,1,0,1,1,1,3,0,1,1,0,0,0,0,2,0,2,0,0,2,0,0,0,0,1,0,0,0,55,male,123
620,1,0,0,1,0,1,1,1,3,0,1,1,0,0,0,0,2,0,1,0,0,2,0,0,0,0,1,0,0,0,55,male,124
621,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,1,2,0,1,53,male,129
622,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,1,0,1,0,0,1,1,0,1,53,male,131
623,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,3,0,0,0,0,2,0,1,0,0,0,1,0,2,53,male,134
624,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,3,0,0,0,0,2,0,0,0,0,1,2,0,2,53,male,132
625,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,4,0,0,0,0,2,0,1,0,0,1,2,0,2,53,male,135
626,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,48,male,139
627,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,48,male,142
628,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,48,male,145
629,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,male,149
630,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,2,0,1,57,male,151
631,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,57,male,156
632,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,1,57,male,158
633,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,57,male,160
634,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,2,1,1,1,0,1,0,0,0,0,0,1,0,1,60,male,822
635,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,1,1,1,0,1,0,0,0,0,0,1,0,0,60,male,825
636,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,2,1,0,1,0,2,0,0,0,0,0,1,0,1,60,male,831
637,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,1,60,male,833
638,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,1,0,2,54,male,175
639,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,1,0,2,54,male,177
640,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,1,54,male,183
641,0,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,1,0,1,54,male,184
642,0,0,0,1,0,2,0,0,2,0,2,1,0,2,1,0,1,1,2,0,0,2,2,1,0,0,0,2,0,2,55,male,186
643,0,0,0,0,0,2,0,0,1,0,2,1,0,2,1,0,2,1,3,0,0,2,2,1,0,0,0,2,0,2,55,male,187
644,0,0,0,1,0,1,0,0,2,0,2,1,0,1,1,0,2,0,3,0,0,2,1,1,0,0,0,2,0,3,55,male,189
645,0,0,0,1,0,2,0,0,1,0,1,1,0,1,0,0,1,1,2,0,0,1,2,0,0,0,0,1,0,2,55,male,192
646,0,0,0,1,0,1,0,0,2,0,1,0,0,2,1,0,2,1,3,0,0,1,2,1,0,0,0,1,0,3,55,male,193
647,0,0,0,1,0,2,0,0,2,0,2,1,0,2,1,0,2,1,2,0,0,2,1,1,0,0,0,2,0,3,55,male,195
648,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,51,male,199
649,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,51,male,203
650,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,51,male,206
651,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51,male,208
652,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,0,0,1,1,0,0,1,0,0,1,1,0,0,45,male,211
653,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,45,male,214
654,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,45,male,217
655,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,1,1,0,0,45,male,219
656,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,47,male,222
657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,1,0,1,0,0,0,0,47,male,227
658,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,1,0,1,0,1,0,1,47,male,229
659,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,1,0,1,0,1,0,1,47,male,233
660,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,57,male,241
661,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,1,57,male,242
662,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,57,male,245
663,0,0,0,0,0,2,0,0,1,0,0,1,0,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,58,male,247
664,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,58,male,249
665,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,58,male,255
666,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,58,male,255
667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,53,male,262
668,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,53,male,263
669,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,53,male,266
670,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,53,male,109
671,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,57,male,271
672,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,57,male,277
673,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,57,male,108
674,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3,3,1,0,0,3,1,0,0,0,0,2,0,0,66,male,294
675,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,3,1,0,0,3,0,0,0,0,0,2,0,0,66,male,305
676,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,1,0,0,2,1,0,0,0,0,2,0,0,66,male,303
677,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,4,3,0,0,0,3,1,0,0,0,0,2,0,0,66,male,109
678,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3,2,1,0,0,2,1,0,0,0,0,1,0,0,66,male,110
679,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3,2,1,0,0,2,1,0,0,0,0,1,0,0,66,male,110
680,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,2,1,1,0,0,0,1,1,0,0,1,1,0,0,62,male,283
681,0,0,0,0,0,2,0,1,1,0,0,0,0,2,0,0,1,0,2,0,0,0,1,1,0,0,1,0,0,0,62,male,284
682,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,62,male,286
683,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,1,2,0,0,0,1,1,0,0,1,1,0,0,62,male,289
684,0,0,0,0,0,2,0,1,1,0,0,0,0,2,0,0,2,1,2,0,0,0,0,1,0,0,1,1,0,0,62,male,292
685,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,2,1,2,0,0,0,1,0,0,0,0,1,0,0,62,male,103
686,1,0,0,0,0,2,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,63,male,306
687,1,0,0,0,0,2,1,0,1,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,63,male,310
688,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,63,male,316
689,1,0,0,0,0,2,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,63,male,109
690,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,63,male,114
691,0,0,0,1,0,3,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,56,male,319
692,0,0,0,1,0,3,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,2,0,0,0,0,0,56,male,320
693,0,0,0,1,0,2,0,2,1,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,56,male,326
694,0,0,0,1,0,2,0,2,1,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,56,male,326
695,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,56,male,329
696,0,0,0,1,0,3,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,56,male,104
697,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,2,2,0,2,0,0,0,1,0,0,64,male,330
698,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,3,3,0,2,0,0,0,0,0,1,64,male,337
699,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,2,0,2,2,0,1,0,0,0,1,0,1,64,male,339
700,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,2,0,2,2,0,1,0,0,0,1,0,1,64,male,339
701,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2,0,3,3,0,2,0,0,0,1,0,1,64,male,340
702,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,2,0,2,0,0,2,0,1,0,0,0,0,0,0,55,female,104
703,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,2,0,2,0,0,2,0,1,0,0,0,0,0,0,55,female,104
704,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,55,female,105
705,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,3,0,1,0,0,3,0,1,0,0,0,0,0,0,55,female,109
706,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,3,0,1,0,0,3,0,1,0,0,0,0,0,0,55,female,109
707,0,0,0,0,0,4,1,0,3,0,0,0,2,2,0,0,2,2,0,0,0,1,2,1,0,0,1,2,0,0,65,female,356
708,0,0,0,0,0,4,1,0,2,0,0,0,1,2,0,0,2,1,1,0,0,2,2,2,0,0,1,1,0,0,65,female,357
709,0,0,0,0,0,4,1,0,2,0,0,0,1,2,0,0,2,1,1,0,0,2,2,2,0,0,1,1,0,0,65,female,357
710,0,0,0,0,0,5,0,0,2,0,0,0,2,2,0,0,3,2,1,0,0,1,2,1,0,0,0,2,0,0,65,female,361
711,0,0,0,0,0,4,1,0,3,0,0,0,2,1,0,0,3,2,1,0,0,2,1,2,0,0,1,2,0,0,65,female,363
712,0,0,0,0,0,4,1,0,3,0,0,0,2,1,0,0,3,2,1,0,0,2,1,2,0,0,1,2,0,0,65,female,363
713,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,2,2,0,3,0,0,4,0,4,0,0,0,4,2,0,61,female,367
714,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,3,1,2,0,0,3,0,3,0,0,0,3,2,1,61,female,369
715,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,3,1,2,0,0,3,0,3,0,0,0,3,2,1,61,female,369
716,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,2,3,1,2,0,0,4,0,4,0,0,0,4,2,1,61,female,374
717,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,1,2,1,3,0,0,3,0,3,0,0,0,3,1,1,61,female,376
718,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,1,2,1,3,0,0,3,0,3,0,0,0,3,1,1,61,female,376
719,2,0,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,64,female,109
720,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,64,female,108
721,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,64,female,108
722,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,64,female,111
723,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,2,1,2,2,0,2,0,1,0,0,0,2,1,1,56,female,390
724,0,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,2,1,2,3,0,2,0,1,0,0,0,3,1,1,56,female,392
725,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,2,1,2,3,0,2,0,1,0,0,0,3,1,1,56,female,395
726,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,2,0,2,3,0,2,0,1,0,0,0,2,0,1,56,female,396
727,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,2,0,1,0,1,0,0,0,2,1,1,56,female,399
728,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,2,0,1,0,0,0,0,0,3,1,0,56,female,401
729,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,3,2,0,0,0,0,0,0,1,0,0,1,0,0,55,female,402
730,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,3,2,0,0,0,0,0,0,1,1,0,1,0,0,55,female,407
731,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,1,0,0,55,female,408
732,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,55,female,409
733,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,2,2,0,0,0,0,0,0,0,1,0,1,0,0,55,female,412
734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,female,414
735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,female,423
736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,female,423
737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,2,0,0,0,0,0,2,0,0,45,female,109
738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,2,0,0,0,0,0,2,0,0,45,female,109
739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,1,0,0,45,female,110
740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,1,0,0,45,female,110
741,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,0,48,female,440
742,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,0,48,female,440
743,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,48,female,438
744,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,48,female,442
745,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,48,female,441
746,2,0,0,2,0,2,3,0,0,0,1,0,0,0,0,2,0,1,1,0,0,2,0,2,0,0,0,0,0,0,57,female,450
747,2,0,0,1,0,2,2,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,57,female,451
748,2,0,0,1,0,2,2,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,57,female,451
749,1,0,0,2,0,3,3,0,0,0,0,0,0,0,0,2,0,1,1,0,0,2,0,2,0,0,0,0,0,0,57,female,457
750,1,0,0,2,0,3,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,57,female,459
751,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,1,58,female,464
752,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1,1,0,0,1,0,0,0,1,58,female,466
753,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1,1,0,0,1,0,0,0,1,58,female,466
754,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,1,1,0,0,1,0,0,0,1,58,female,467
755,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,58,female,471
756,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,2,0,0,1,0,0,0,1,0,57,female,474
757,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,57,female,476
758,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,1,0,0,0,1,0,57,female,479
759,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,1,0,57,female,484
760,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,63,female,494
761,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,2,0,1,0,1,1,0,0,0,0,0,0,0,2,63,female,493
762,0,0,1,0,0,1,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,63,female,492
763,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55,female,499
764,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,1,0,0,55,female,505
765,0,0,0,0,0,2,0,0,0,1,0,2,0,1,0,1,1,0,2,0,0,1,0,0,0,0,0,1,0,0,55,female,509
766,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,55,female,507
767,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,59,female,693
768,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,59,female,694
769,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,59,female,700
770,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,59,female,109
771,2,0,0,1,0,2,1,0,2,0,0,1,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,25,male,104
772,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,25,male,102
773,2,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,25,male,105
774,1,0,0,1,0,2,0,1,2,0,0,1,0,1,0,0,2,0,0,0,0,3,0,1,0,0,0,0,0,0,25,male,113
775,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,1,24,male,115
776,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,1,24,male,115
777,0,0,0,2,0,0,1,0,2,0,0,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,1,24,male,122
778,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,24,male,125
779,1,0,0,0,0,3,1,1,1,0,1,0,0,1,0,0,2,1,1,0,0,1,0,1,0,1,1,2,0,0,19,male,126
780,1,0,0,0,0,2,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,2,0,1,0,1,0,1,0,0,19,male,134
781,1,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,19,male,133
782,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,1,1,2,0,0,19,male,136
783,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,30,male,139
784,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,30,male,139
785,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,30,male,142
786,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,30,male,142
787,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,male,147
788,0,0,2,0,0,0,0,0,0,0,1,2,0,3,0,1,0,2,0,1,0,3,0,0,0,0,0,2,0,0,22,male,824
789,0,0,2,0,0,0,0,0,0,0,1,2,0,3,0,1,0,2,0,1,0,3,0,0,0,0,0,2,0,0,22,male,824
790,0,0,2,0,0,0,0,0,0,0,1,2,0,3,0,1,0,2,0,1,0,3,0,0,0,0,0,2,0,0,22,male,824
791,0,0,3,0,0,0,0,0,0,0,1,1,0,4,0,0,0,1,0,1,0,3,0,0,0,0,0,1,0,0,22,male,826
792,0,0,3,0,0,0,0,0,0,0,0,1,0,3,0,1,0,1,0,0,0,4,0,0,0,0,0,1,0,0,22,male,833
793,0,0,0,0,0,3,0,0,1,2,0,0,1,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,35,male,167
794,0,0,0,0,0,4,0,1,0,2,0,0,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,35,male,165
795,0,0,0,0,0,3,0,1,1,1,0,0,1,1,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,1,35,male,168
796,0,0,0,0,0,3,0,1,1,1,0,0,1,1,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,1,35,male,168
797,0,0,0,0,0,3,0,1,1,2,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,35,male,172
798,0,0,0,0,1,1,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,40,male,175
799,0,0,0,0,0,2,1,0,0,0,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,40,male,177
800,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,40,male,181
801,0,0,0,0,1,2,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,40,male,185
802,0,0,0,1,0,1,0,0,2,1,2,1,0,1,1,0,1,0,2,0,0,2,1,1,0,0,0,2,0,2,46,male,187
803,0,0,0,1,0,1,0,0,2,1,2,1,0,1,1,0,1,0,2,0,0,2,1,1,0,0,0,2,0,2,46,male,187
804,0,0,0,2,0,0,0,0,3,1,1,0,0,1,1,0,1,0,2,0,0,1,1,1,0,0,0,1,0,3,46,male,193
805,0,0,0,2,0,1,0,0,2,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,2,46,male,192
806,0,0,0,2,0,1,0,0,3,0,2,1,0,1,1,0,1,0,2,0,0,2,1,1,0,0,0,2,0,3,46,male,194
807,0,0,0,2,0,1,0,0,3,1,2,1,0,1,1,0,1,0,1,0,0,2,0,1,0,0,0,2,0,3,46,male,195
808,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,63,male,102
809,2,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,63,male,104
810,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,63,male,113
811,0,0,0,0,0,1,0,0,0,0,2,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,45,male,330
812,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,2,0,1,1,0,0,0,0,0,1,0,1,45,male,335
813,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,45,male,337
